2025-11-11 12:34:35.610 [main] ERROR Simulacro.BancoDeAlimentos.Utils.XMLDomBancoAlimentos - C:\Users\alumno\Desktop\DAM\Proyectos Eclipse\AccesoADatos\src\main\resources\bancoAlimentos.xml (El sistema no puede encontrar el archivo especificado)
2025-11-11 12:35:26.506 [main] ERROR Simulacro.BancoDeAlimentos.Utils.XMLDomBancoAlimentos - C:\Users\alumno\Desktop\DAM\Proyectos Eclipse\AccesoADatos\src\main\resources\bancoAlimentos.xml (El sistema no puede encontrar el archivo especificado)
2025-11-11 12:39:05.114 [main] ERROR Simulacro.BancoDeAlimentos.Utils.XMLDomBancoAlimentos - C:\Users\alumno\Desktop\DAM\Proyectos Eclipse\AccesoADatos\src\main\Simulacro\BancoDeAlimentos\UtilsbancoAlimentos.xml (El sistema no puede encontrar la ruta especificada)
2025-11-11 12:39:08.860 [main] ERROR Simulacro.BancoDeAlimentos.Utils.XMLDomBancoAlimentos - C:\Users\alumno\Desktop\DAM\Proyectos Eclipse\AccesoADatos\src\main\Simulacro\BancoDeAlimentos\UtilsbancoAlimentos.xml (El sistema no puede encontrar la ruta especificada)
2025-11-11 12:39:27.367 [main] ERROR Simulacro.BancoDeAlimentos.Utils.XMLDomBancoAlimentos - C:\Users\alumno\Desktop\DAM\Proyectos Eclipse\AccesoADatos\src\main\Simulacro\BancoDeAlimentos\Utils\bancoAlimentos.xml (El sistema no puede encontrar la ruta especificada)
2025-11-11 12:45:10.194 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=null], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=null], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=null], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=null]]
2025-11-11 12:48:35.252 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[Trabajador [nombre=Isabel Morales, dni=34567890C, fecha=1985-05-22, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=María González, dni=87654321B, fecha=1992-11-05, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Juan Pérez, dni=12345678A, fecha=1980-04-12, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Antonio Fernández, dni=23456789D, fecha=1977-03-14, tipo=VOLUNTARIO, idCentro=null]]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[Trabajador [nombre=Pedro López, dni=11223344C, fecha=1975-08-23, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Ana Torres, dni=44332211D, fecha=1988-03-30, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Lucía Martín, dni=55667788F, fecha=1991-07-08, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Francisco Ruiz, dni=66778899G, fecha=1984-12-19, tipo=VOLUNTARIO, idCentro=null]]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[Trabajador [nombre=Laura Fernández, dni=55667788E, fecha=1995-06-14, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Carlos Méndez, dni=33445566F, fecha=1982-01-10, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Rafael Sánchez, dni=88990011I, fecha=1978-02-17, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Elena Martín, dni=77889900H, fecha=1993-09-29, tipo=VOLUNTARIO, idCentro=null]]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[Trabajador [nombre=Manuel Serrano, dni=10111213K, fecha=1983-04-01, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Alberto García, dni=22334455H, fecha=1979-09-15, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Julia Muñoz, dni=99001122J, fecha=1987-10-05, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Elena Ruiz, dni=99887766G, fecha=1990-12-22, tipo=VOLUNTARIO, idCentro=null]]]]
2025-11-11 12:49:12.027 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[]]]
2025-11-11 12:50:42.593 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[Trabajador [nombre=Isabel Morales, dni=34567890C, fecha=1985-05-22, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=María González, dni=87654321B, fecha=1992-11-05, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Juan Pérez, dni=12345678A, fecha=1980-04-12, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Antonio Fernández, dni=23456789D, fecha=1977-03-14, tipo=VOLUNTARIO, idCentro=null]]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[Trabajador [nombre=Pedro López, dni=11223344C, fecha=1975-08-23, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Ana Torres, dni=44332211D, fecha=1988-03-30, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Lucía Martín, dni=55667788F, fecha=1991-07-08, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Francisco Ruiz, dni=66778899G, fecha=1984-12-19, tipo=VOLUNTARIO, idCentro=null]]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[Trabajador [nombre=Laura Fernández, dni=55667788E, fecha=1995-06-14, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Carlos Méndez, dni=33445566F, fecha=1982-01-10, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Rafael Sánchez, dni=88990011I, fecha=1978-02-17, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Elena Martín, dni=77889900H, fecha=1993-09-29, tipo=VOLUNTARIO, idCentro=null]]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[Trabajador [nombre=Manuel Serrano, dni=10111213K, fecha=1983-04-01, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Alberto García, dni=22334455H, fecha=1979-09-15, tipo=ASALARIADO, idCentro=null], Trabajador [nombre=Julia Muñoz, dni=99001122J, fecha=1987-10-05, tipo=VOLUNTARIO, idCentro=null], Trabajador [nombre=Elena Ruiz, dni=99887766G, fecha=1990-12-22, tipo=VOLUNTARIO, idCentro=null]]]]
2025-11-11 12:53:50.800 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[Trabajador [nombre=Isabel Morales, dni=34567890C, fecha=1985-05-22, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=María González, dni=87654321B, fecha=1992-11-05, tipo=VOLUNTARIO, idCentro=CL01], Trabajador [nombre=Juan Pérez, dni=12345678A, fecha=1980-04-12, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=Antonio Fernández, dni=23456789D, fecha=1977-03-14, tipo=VOLUNTARIO, idCentro=CL01]]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[Trabajador [nombre=Pedro López, dni=11223344C, fecha=1975-08-23, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Ana Torres, dni=44332211D, fecha=1988-03-30, tipo=VOLUNTARIO, idCentro=CL02], Trabajador [nombre=Lucía Martín, dni=55667788F, fecha=1991-07-08, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Francisco Ruiz, dni=66778899G, fecha=1984-12-19, tipo=VOLUNTARIO, idCentro=CL02]]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[Trabajador [nombre=Laura Fernández, dni=55667788E, fecha=1995-06-14, tipo=VOLUNTARIO, idCentro=CL03], Trabajador [nombre=Carlos Méndez, dni=33445566F, fecha=1982-01-10, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Rafael Sánchez, dni=88990011I, fecha=1978-02-17, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Elena Martín, dni=77889900H, fecha=1993-09-29, tipo=VOLUNTARIO, idCentro=CL03]]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[Trabajador [nombre=Manuel Serrano, dni=10111213K, fecha=1983-04-01, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Alberto García, dni=22334455H, fecha=1979-09-15, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Julia Muñoz, dni=99001122J, fecha=1987-10-05, tipo=VOLUNTARIO, idCentro=CL04], Trabajador [nombre=Elena Ruiz, dni=99887766G, fecha=1990-12-22, tipo=VOLUNTARIO, idCentro=CL04]]]]
2025-11-11 13:17:36.665 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[Trabajador [nombre=Isabel Morales, dni=34567890C, fecha=1985-05-22, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=María González, dni=87654321B, fecha=1992-11-05, tipo=VOLUNTARIO, idCentro=CL01], Trabajador [nombre=Juan Pérez, dni=12345678A, fecha=1980-04-12, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=Antonio Fernández, dni=23456789D, fecha=1977-03-14, tipo=VOLUNTARIO, idCentro=CL01]]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[Trabajador [nombre=Pedro López, dni=11223344C, fecha=1975-08-23, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Ana Torres, dni=44332211D, fecha=1988-03-30, tipo=VOLUNTARIO, idCentro=CL02], Trabajador [nombre=Lucía Martín, dni=55667788F, fecha=1991-07-08, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Francisco Ruiz, dni=66778899G, fecha=1984-12-19, tipo=VOLUNTARIO, idCentro=CL02]]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[Trabajador [nombre=Laura Fernández, dni=55667788E, fecha=1995-06-14, tipo=VOLUNTARIO, idCentro=CL03], Trabajador [nombre=Carlos Méndez, dni=33445566F, fecha=1982-01-10, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Rafael Sánchez, dni=88990011I, fecha=1978-02-17, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Elena Martín, dni=77889900H, fecha=1993-09-29, tipo=VOLUNTARIO, idCentro=CL03]]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[Trabajador [nombre=Manuel Serrano, dni=10111213K, fecha=1983-04-01, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Alberto García, dni=22334455H, fecha=1979-09-15, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Julia Muñoz, dni=99001122J, fecha=1987-10-05, tipo=VOLUNTARIO, idCentro=CL04], Trabajador [nombre=Elena Ruiz, dni=99887766G, fecha=1990-12-22, tipo=VOLUNTARIO, idCentro=CL04]]]]
2025-11-11 13:21:07.737 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[Trabajador [nombre=Isabel Morales, dni=34567890C, fecha=1985-05-22, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=María González, dni=87654321B, fecha=1992-11-05, tipo=VOLUNTARIO, idCentro=CL01], Trabajador [nombre=Juan Pérez, dni=12345678A, fecha=1980-04-12, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=Antonio Fernández, dni=23456789D, fecha=1977-03-14, tipo=VOLUNTARIO, idCentro=CL01]]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[Trabajador [nombre=Pedro López, dni=11223344C, fecha=1975-08-23, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Ana Torres, dni=44332211D, fecha=1988-03-30, tipo=VOLUNTARIO, idCentro=CL02], Trabajador [nombre=Lucía Martín, dni=55667788F, fecha=1991-07-08, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Francisco Ruiz, dni=66778899G, fecha=1984-12-19, tipo=VOLUNTARIO, idCentro=CL02]]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[Trabajador [nombre=Laura Fernández, dni=55667788E, fecha=1995-06-14, tipo=VOLUNTARIO, idCentro=CL03], Trabajador [nombre=Carlos Méndez, dni=33445566F, fecha=1982-01-10, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Rafael Sánchez, dni=88990011I, fecha=1978-02-17, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Elena Martín, dni=77889900H, fecha=1993-09-29, tipo=VOLUNTARIO, idCentro=CL03]]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[Trabajador [nombre=Manuel Serrano, dni=10111213K, fecha=1983-04-01, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Alberto García, dni=22334455H, fecha=1979-09-15, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Julia Muñoz, dni=99001122J, fecha=1987-10-05, tipo=VOLUNTARIO, idCentro=CL04], Trabajador [nombre=Elena Ruiz, dni=99887766G, fecha=1990-12-22, tipo=VOLUNTARIO, idCentro=CL04]]]]
2025-11-11 13:21:07.740 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - ========= LISTA DE ASALARIADOS =========
2025-11-11 13:22:08.300 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - [CentroLogistico [id=CL01, nombre=Banco de Alimentos Sevilla, ciudad=Sevilla, numComedores=50, trabajadores=[Trabajador [nombre=Isabel Morales, dni=34567890C, fecha=1985-05-22, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=María González, dni=87654321B, fecha=1992-11-05, tipo=VOLUNTARIO, idCentro=CL01], Trabajador [nombre=Juan Pérez, dni=12345678A, fecha=1980-04-12, tipo=ASALARIADO, idCentro=CL01], Trabajador [nombre=Antonio Fernández, dni=23456789D, fecha=1977-03-14, tipo=VOLUNTARIO, idCentro=CL01]]], CentroLogistico [id=CL02, nombre=Banco de Alimentos Málaga, ciudad=Málaga, numComedores=35, trabajadores=[Trabajador [nombre=Pedro López, dni=11223344C, fecha=1975-08-23, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Ana Torres, dni=44332211D, fecha=1988-03-30, tipo=VOLUNTARIO, idCentro=CL02], Trabajador [nombre=Lucía Martín, dni=55667788F, fecha=1991-07-08, tipo=ASALARIADO, idCentro=CL02], Trabajador [nombre=Francisco Ruiz, dni=66778899G, fecha=1984-12-19, tipo=VOLUNTARIO, idCentro=CL02]]], CentroLogistico [id=CL03, nombre=Banco de Alimentos Granada, ciudad=Granada, numComedores=28, trabajadores=[Trabajador [nombre=Laura Fernández, dni=55667788E, fecha=1995-06-14, tipo=VOLUNTARIO, idCentro=CL03], Trabajador [nombre=Carlos Méndez, dni=33445566F, fecha=1982-01-10, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Rafael Sánchez, dni=88990011I, fecha=1978-02-17, tipo=ASALARIADO, idCentro=CL03], Trabajador [nombre=Elena Martín, dni=77889900H, fecha=1993-09-29, tipo=VOLUNTARIO, idCentro=CL03]]], CentroLogistico [id=CL04, nombre=Banco de Alimentos Córdoba, ciudad=Córdoba, numComedores=22, trabajadores=[Trabajador [nombre=Manuel Serrano, dni=10111213K, fecha=1983-04-01, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Alberto García, dni=22334455H, fecha=1979-09-15, tipo=ASALARIADO, idCentro=CL04], Trabajador [nombre=Julia Muñoz, dni=99001122J, fecha=1987-10-05, tipo=VOLUNTARIO, idCentro=CL04], Trabajador [nombre=Elena Ruiz, dni=99887766G, fecha=1990-12-22, tipo=VOLUNTARIO, idCentro=CL04]]]]
2025-11-11 13:22:08.303 [main] INFO  Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - ========= LISTA DE ASALARIADOS =========
2025-11-11 13:22:08.303 [main] ERROR Simulacro.BancoDeAlimentos.Controllers.GestionaBancoAlimentos - Error del banco: No se encontró ningún colaborador de tipo ASALARIADO
